Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
,Engraved Panel Signage,2100,"4"" x 8""",1 Carp,24.0,0.333,Ea.,53.50,18.75,,72.25,86.50
,Engraved Panel Signage,2110,"4"" x 10""",,24.0,0.333,,53.50,18.75,,72.25,87
,Engraved Panel Signage,2120,"4"" x 12""",,24.0,0.333,,53.50,18.75,,72.25,87
,Engraved Panel Signage,7000,"Wayfinding signage, custom",,,,,,,,,
,Engraved Panel Signage,7010,"Plastic, flexible, 1/8"" thick, incl. mounting",,,,,,,,,
,Engraved Panel Signage,7020,"6"" x 6""",1 Carp,32.0,0.25,Ea.,85,14.1,,99.10,115
,Engraved Panel Signage,7030,"6"" x 12""",,32.0,0.25,,85,14.1,,99.10,115
,Engraved Panel Signage,7040,"6"" x 24""",,28.0,0.286,,59,16.1,,75.10,89
,Engraved Panel Signage,7050,"8"" x 8""",,32.0,0.25,,,14.1,,29.10,37.50
,Engraved Panel Signage,7060,"8"" x 16""",,28.0,0.286,,47,16.1,,63.10,75.50
,Engraved Panel Signage,7070,"8"" x 24""",,26.0,0.308,,62,17.3,,79.30,94.50
,Engraved Panel Signage,7080,"12"" x 12""",,28.0,0.286,,23.50,16.1,,39.60,50
,Engraved Panel Signage,7090,"12"" x 24""",,24.0,0.333,,29.50,18.75,,48.25,60.50
,Engraved Panel Signage,7100,"12"" x 36""",,20.0,0.4,,54,22.5,,76.50,93
,Engraved Panel Signage,7210,"Weather resistant, engraved and color filled",,,,,,,,,
,Engraved Panel Signage,7220,"8"" x 8""",1 Carp,32.0,0.25,Ea.,36.50,14.1,,50.60,61
,Engraved Panel Signage,7230,"8"" x 16""",,28.0,0.286,,50.50,16.1,,66.60,79.50
,Engraved Panel Signage,7240,"8"" x 24""",,26.0,0.308,,70.50,17.3,,87.80,104
,Engraved Panel Signage,7250,"12"" x 12""",,28.0,0.286,,41,16.1,,57.10,69
,Engraved Panel Signage,7260,"12"" x 24""",,24.0,0.333,,70.50,18.75,,89.25,106
,Engraved Panel Signage,7270,"12"" x 36""",,20.0,0.4,,165,22.5,,187.50,216
,Engraved Panel Signage,7280,"16"" x 32""",2 Carp,60.0,0.267,,54,55.0,,109,164
,Engraved Panel Signage,7290,"16"" x 48""",,60.0,0.267,,72,15.0,,87,102
,Engraved Panel Signage,7320,"For engraved letters, 1/2"" high, add",,,,,27.50,,,27.50,30.50
,Engraved Panel Signage,7330,"1"" high, add",,,,,31,,,31,34
,Engraved Panel Signage,7340,"2"" high, add",,,,,1.20,,,1.20,1.32
,Engraved Panel Signage,7350,"3"" high, add",,,,,1.20,,,1.20,1.32
,Engraved Panel Signage,7360,"For engraved graphic symbols, 3"" high, add",,,,,16,,,16,17.60
,Engraved Panel Signage,7370,"7"" high, add",,,,,16.45,,,16.45,18.10
,Engraved Panel Signage,7380,"10"" high, add",,,,,16.45,,,16.45,18.10
,Engraved Panel Signage,9990,Replace interior labels,1 Carp,12.0,0.667,,32.50,37.5,,70,92
,Engraved Panel Signage,9991,Replace interior plaques,"""",12.0,0.667,,106,37.5,,143.50,172
,Engraved Panel Signage,25,"24"" W x 18"" H",1 Carp,25.0,0.96,Ea.,144,44.5,,188.50,225
,Engraved Panel Signage,50,"36"" W x 24"" H",,25.0,0.96,,"1,200",44.5,,"1,244.50","1,400"
,Engraved Panel Signage,100,"57"" W x 36"" H",,25.0,0.96,,"2,100",44.5,,"2,144.50","2,400"
