Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
,"2 stop, hand powered, up to 75 lb. capacity",10,MANUAL DUMBWAITERS,,,,,,,,,
,"2 stop, hand powered, up to 75 lb. capacity",20,"2 stop, hand powered, up to 75 lb. capacity",2 Elev,0.75,21.333,Ea.,"3,200","2,000",,"5,200","6,475"
,"2 stop, hand powered, up to 75 lb. capacity",100,76 lb. capacity and up,,0.5,32.0,,"6,275","3,000",,"9,275","11,300"
,"2 stop, hand powered, up to 75 lb. capacity",300,"For each additional stop, add",,0.75,21.333,Stop,"1,025","2,000",,"3,025","4,075"
,Electric Dumbwaiters,10,ELECTRIC DUMBWAITERS,,,,,,,,,
,Electric Dumbwaiters,20,"2 stop, up to 75 lb. capacity",2 Elev,0.13,123.0,Ea.,"4,225","11,500",,"15,725","21,700"
,Electric Dumbwaiters,100,76 lb. capacity and up,,0.11,145.0,,"10,600","13,600",,"24,200","31,800"
,Electric Dumbwaiters,600,"For each additional stop, add",,0.54,29.63,Stop,555,"2,775",,"3,330","4,700"
,Electric Traction Freight Elevators,10,ELECTRIC TRACTION FREIGHT ELEVATORS AND OPTIONS R142000-10,,,,,,,,,
,Electric Traction Freight Elevators,425,"Electric freight, base unit, 4000 lb., 200 fpm, 4 stop, std. fin. R142000-20",2 Elev,0.05,320.0,Ea.,"130,000","29,900",,"159,900","187,500"
,Electric Traction Freight Elevators,450,"For 5000 lb. capacity, add R142000-30",,,,,"7,400",,,"7,400","8,125"
,Electric Traction Freight Elevators,500,"For 6000 lb. capacity, add R142000-40",,,,,"17,300",,,"17,300","19,100"
,Electric Traction Freight Elevators,525,"For 7000 lb. capacity, add",,,,,"23,700",,,"23,700","26,100"
,Electric Traction Freight Elevators,550,"For 8000 lb. capacity, add",,,,,"27,700",,,"27,700","30,500"
,Electric Traction Freight Elevators,575,"For 10000 lb. capacity, add",,,,,"38,600",,,"38,600","42,500"
,Electric Traction Freight Elevators,600,"For 12000 lb. capacity, add",,,,,"46,700",,,"46,700","51,500"
,Electric Traction Freight Elevators,625,"For 16000 lb. capacity, add",,,,,"57,000",,,"57,000","62,500"
,Electric Traction Freight Elevators,650,"For 20000 lb. capacity, add",,,,,"66,000",,,"66,000","72,500"
,Electric Traction Freight Elevators,675,"For increased speed, 250 fpm, add",,,,,"17,200",,,"17,200","18,900"
,Electric Traction Freight Elevators,700,"300 fpm, geared electric, add",,,,,"21,500",,,"21,500","23,700"
,Electric Traction Freight Elevators,725,"350 fpm, geared electric, add",,,,,"26,300",,,"26,300","28,900"
,Electric Traction Freight Elevators,750,"400 fpm, geared electric, add",,,,,"30,800",,,"30,800","33,900"
,Electric Traction Freight Elevators,775,"500 fpm, gearless electric, add",,,,,"42,900",,,"42,900","47,200"
,Electric Traction Freight Elevators,800,"600 fpm, gearless electric, add",,,,,"47,600",,,"47,600","52,500"
,Electric Traction Freight Elevators,825,"700 fpm, gearless electric, add",,,,,"56,500",,,"56,500","62,000"
,Electric Traction Freight Elevators,850,"800 fpm, gearless electric, add",,,,,"62,500",,,"62,500","69,000"
,Electric Traction Freight Elevators,875,"For class ""B"" loading, add",,,,,"3,500",,,"3,500","3,850"
,Electric Traction Freight Elevators,900,"For class ""C-1"" loading, add",,,,,"8,600",,,"8,600","9,450"
,Electric Traction Freight Elevators,925,"For class ""C 2"" loading, add",,,,,"10,100",,,"10,100","11,100"
,Electric Traction Freight Elevators,950,"For class ""C 3"" loading, add",,,,,"14,100",,,"14,100","15,600"
,Electric Traction Freight Elevators,975,"For travel over 40 V.L.F., add",12 Elev,7.25,2.207,V.LF.,720,206,,926,"1,100"
,Electric Traction Freight Elevators,1000,"For number of stops over 4, add",,0.27,59.259,Stop,"5,450","5,550",,"11,000","14,200"
,Electric Traction Passenger Elevators,10,ELECTRIC TRACTION PASSENGER ELEVATORS AND OPTIONS R142000-10,,,,,,,,,
,Electric Traction Passenger Elevators,1625,"Electric pass., base unit, 2,000 lb., 200 fpm, 4 stop, std. fin. R142000-20",2 Elev,0.05,320.0,Ea.,"109,500","29,900",,"139,400","165,000"
,Electric Traction Passenger Elevators,1650,"For 2,500 lb. capacity, add R142000-30",,,,,"4,675",,,"4,675","5,150"
,Electric Traction Passenger Elevators,1675,"For 3,000 lb. capacity, add R142000-40",,,,,"5,125",,,"5,125","5,650"
,Electric Traction Passenger Elevators,1700,"For 3,500 lb. capacity, add",,,,,"6,525",,,"6,525","7,175"
,Electric Traction Passenger Elevators,1725,"For 4,000 lb. capacity, add",,,,,"7,650",,,"7,650","8,425"
,Electric Traction Passenger Elevators,1750,"For 4,500 lb. capacity, add",,,,,"10,600",,,"10,600","11,600"
,Vehicle Lifts,14,45 10 - Hydraulic Vehicle Lifts,,,,,,,,,
,Vehicle Lifts,14,45 10.10 Hydraulic Lifts,,,,,,,,,
,Vehicle Lifts,2870,Electric/hydraulic jacking beam,,,,Eg .,"5,250",,,"5,250","5,775"
,Vehicle Lifts,2880,"Scissor lift, portable, 6,000 lb. capacity",,,,,"2,000",,,"2,000","2,200"
,Facility Chutes,14,91 Facility Chutes,,,,,,,,,
,Facility Chutes,14,91 33 - Laundry and Linen Chutes,,,,,,,,,
,Facility Chutes,14,91 33.10 Chutes,,,,,,,,,
,Facility Chutes,11,"CHUTES, linen, trash or refuse",,,,,,,,,
,Facility Chutes,50,"Aluminized steel, 16 ga., 18"" diameter",2 Shee,3.5,4.571,Floor,"1,925",310.0,,"2,235","2,600"
,Facility Chutes,100,"24"" diameter",,3.2,5.0,,"2,150",340.0,,"2,490","2,850"
,Facility Chutes,200,"30"" diameter",,3.0,5.333,,"2,475",360.0,,"2,835","3,275"
,Facility Chutes,300,"36"" diameter",,2.8,5.714,,"2,825",385.0,,"3,210","3,700"
,Facility Chutes,400,"Galvanized steel, 16 ga., 18"" diameter",,3.5,4.571,,"1,150",310.0,,"1,460","1,750"
,Facility Chutes,500,"24"" diameter",,3.205,,,"1,300",340.0,,"1,640","1,925"
,Facility Chutes,600,"30"" diameter",,3.0,5.333,,"1,450",360.0,,"1,810","2,150"
,Facility Chutes,700,"36"" diameter",,2.8,5.714,,"1,725",385.0,,"2,110","2,475"
,Facility Chutes,800,"Stainless steel, 18"" diameter",2 Shee,3.5,4.571,Floor,"3,725",310.0,,"4,035","4,575"
,Facility Chutes,900,"24"" diameter",,3.2,5.0,,"3,250",340.0,,"3,590","4,075"
,Facility Chutes,1000,"30"" diameter",,3.0,5.333,,"4,250",360.0,,"4,610","5,225"
,Facility Chutes,1005,"36"" diameter",,2.8,5.714,,"4,500",385.0,,"4,885","5,500"
,Facility Chutes,1200,"Linen chute bottom collector, aluminized steel",,44.0,,Ea .,"1,625",270.0,,"1,895","2,200"
,Facility Chutes,1300,Stainless steel,,44.0,,,"2,075",270.0,,"2,345","2,700"
,Facility Chutes,1500,"Refuse, bottom hopper, aluminized steel, 18"" diameter",,3.0,5.333,,"1,150",360.0,,"1,510","1,825"
,Facility Chutes,1600,"24"" diameter",,3.0,5.333,,"1,325",360.0,,"1,685","2,025"
,Facility Chutes,1800,"36"" diameter",,3.0,5.333,,"2,525",360.0,,"2,885","3,325"
,Trash Chutes,14,91 82 - Trash Chutes,,,,,,,,,
,Trash Chutes,14,91 82.10 Trash Chutes and Accessories,,,,,,,,,
,Trash Chutes,10,TRASH CHUTES AND ACCESSORIES,,,,,,,,,
,Trash Chutes,2900,"Package chutes, spiral type, minimum",2 Shee,4.5,3.556,Floor,"2,750",240.0,,"2,990","3,375"
,Trash Chutes,3000,Maximum,"""T""",1.5,10.667,"""","7,200",720.0,,"7,920","9,000"
,Pneumatic Tube Systems,14,92 Pneumatic Tube Systems,,,,,,,,,
,Pneumatic Tube Systems,14,"92 10 - Conventional, Automatic and Computer Controlled Pneumatic Tube Systems",,,,,,,,,
,Pneumatic Tube Systems,14,92 10.10 Pneumatic Tube Systems,,,,,,,,,
,Pneumatic Tube Systems,10,PNEUMATIC TUBE SYSTEMS,,,,,,,,,
,Pneumatic Tube Systems,20,"100' long, single tube, 2 stations, stock",,,,,,,,,
,Pneumatic Tube Systems,100,"3"" diameter",2 Stpi,122.0,133.0,Total,"5,625","9,375",,"15,000","20,200"
,Pneumatic Tube Systems,300,"4"" diameter",P,0.09,178.0,,"6,675","12,500",,"19,175","26,000"
,Pneumatic Tube Systems,400,"Twin tube, two stations or more, conventional system",,,,,,,,,
,Pneumatic Tube Systems,600,"2-1/2"" round",2 Stpi,62.5,0.256,LE,37,18,,55,67.50
,Pneumatic Tube Systems,700,"3"" round",,46.0,0.348,,56.50,24.50,,81,98.50
,Pneumatic Tube Systems,900,"4"" round",,49.6,0.323,,67,22.50,,89.50,108
,Pneumatic Tube Systems,1000,"4"" x 7"" oval",,37.6,0.426,,84.50,30,,114.50,138
,Pneumatic Tube Systems,1050,Add for blower,,2.0,8.0,System,"6,025",565,,"6,590","7,475"
,Pneumatic Tube Systems,1110,"Plus for each round station, add",,7.5,2.133,Ea .,"1,850",150,,"2,000","2,250"
,Pneumatic Tube Systems,1150,"Plus for each oval station, add",,7.5,2.133,H,"1,850",150,,"2,000","2,250"
,Pneumatic Tube Systems,1200,"Alternate pricing method: base cost, economy model",,0.75,21.333,Total,"5,625","1,500",,"7,125","8,450"
,Pneumatic Tube Systems,1300,Custom model,,0.25,64.0,,"12,600","4,500",,"17,100","20,600"
,Pneumatic Tube Systems,1500,"Plus total system length, add, for economy model",,93.4,0.171,LF .,8.15,12.05,,20.20,27
,Pneumatic Tube Systems,1600,For custom model,,37.6,0.426,,17.90,30,,47.90,64
,14 31 10 Glass and Steel Escalators,14,31 10,Glass and Steel Escalators,,,,,,,,
