Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
23 21 29.10,Condensate Removal Pump System,100,115 V,,,,,,,,,
23 21 29.10,Condensate Removal Pump System,120,"1/50 HP, 200 GPH",G1,Stpi 12,0.667,Ea.,196.0,47.0,,243.0,285.0
23 21 29.10,Condensate Removal Pump System,140,"1/18 HP, 270 GPH",G,10,0.8,,195.0,56.5,,251.5,299.0
23 21 29.10,Condensate Removal Pump System,160,"1/5 HP, 450 GPH",G,8,,,455.0,70.5,,525.5,605.0
23 21 29.10,Condensate Removal Pump System,200,230 V,,,,,,,,,
23 21 29.10,Condensate Removal Pump System,240,"1/18 HP, 270 GPH",1 Stpi,10,0.8,Ea.,217.0,56.5,,273.5,320.0
23 21 29.10,Condensate Removal Pump System,260,"1/5 HP, 450 GPH",G,8,1.0,,525.0,70.5,,595.5,680.0
23 22 13.23,Aboveground Steam and Condensate Piping,10,ABOVEGROUND STEAM AND CONDENSATE HEATING PIPING,,,,,,,,,
23 22 13.23,Aboveground Steam and Condensate Piping,20,Condensate meter,,,,,,,,,
23 22 13.23,Aboveground Steam and Condensate Piping,100,500 lb. per hour,1 Stpi,14.0,0.571,Ea.,"4,200",40.0,,"4,240","4,650"
23 22 13.23,Aboveground Steam and Condensate Piping,140,1500 lb. per hour,,7.0,1.143,17,"4,900",80.5,,"4,980.50","5,500"
23 22 23.10,Condensate Return System,10,CONDENSATE RETURN SYSTEM,,,,,,,,,
23 22 23.10,Condensate Return System,2000,Simplex,,,,,,,,,
23 22 23.10,Condensate Return System,2010,"With pump, motor, Cl receiver, float switch",,,,,,,50.0,,
23 22 23.10,Condensate Return System,2020,"3/4 HP, 15 GPM",Q-1,1.8,8.889,Ea.,"2,625",560.0,,"3,185","3,700"
23 22 23.10,Condensate Return System,2100,Duplex,,,,,,,,,
23 22 23.10,Condensate Return System,2110,"With 2 pumps and motors, Cl receiver, float switch, alternator",,,,,,,,,
23 22 23.10,Condensate Return System,2120,"3/4 HP, 15 GPM, 15 gal. Cl receiver",Q-1,1.4,11.429,Ea.,"6,425",720.0,,"7,145","8,150"
23 05 93.10,"Balancing, Air",2100,Built up low pressure unit,,,,Ea.,,,,840,840
23 05 93.10,"Balancing, Air",2200,Builtup high pressure unit,,,,,,,,980,980
23 05 93.10,"Balancing, Air",2300,Buil-up high pressure dual duct,,,,,,,,"1,550","1,550"
23 05 93.10,"Balancing, Air",2400,Buil-up variable volume,,,,,,,,"1,825","1,825"
23 05 93.10,"Balancing, Air",2500,Multi zone A.C. and heating unit,,,,,,,,630,630
23 05 93.10,"Balancing, Air",2600,"For each zone over one, add",,,,,,,,140,140
23 05 93.10,"Balancing, Air",2700,Package A.C. unit,,,,,,,,350,350
23 05 93.10,"Balancing, Air",2800,Rooftop heating and cooling unit,,,,,,,,490,490
23 05 93.10,"Balancing, Air",3000,"Supply, return, exhaust, registers & diffusers, avg. height ceiling",,,,,,,,84,84
23 05 93.10,"Balancing, Air",3100,High ceiling,,,,,,,,126,126
23 05 93.10,"Balancing, Air",3200,Floor height,,,,,,,,70,70
23 05 93.10,"Balancing, Air",3300,Off mixing box,,,,,,,,56,56
23 05 93.10,"Balancing, Air",3500,Induction unit,,,,,,,,91,91
23 05 93.10,"Balancing, Air",3600,Lab fume hood,,,,,,,,420,420
23 05 93.10,"Balancing, Air",3700,Linear supply,,,,,,,,210,210
23 05 93.10,"Balancing, Air",3800,Linear supply high,,,,,,,,245,245
23 05 93.10,"Balancing, Air",4000,Linear return,,,,,,,,70,70
23 05 93.10,"Balancing, Air",4100,Light troffers,,,,,,,,84,84
23 05 93.10,"Balancing, Air",4200,Moduline -master,,,,,,,,84,84
23 05 93.10,"Balancing, Air",4300,Moduline -slaves,,,,,,,,42,42
23 05 93.10,"Balancing, Air",4400,Regenerators,,,,,,,,560,560
23 05 93.10,"Balancing, Air",4500,Taps into ceiling plenums,,,,Ea.,,,,105,105
23 05 93.10,"Balancing, Air",4600,Variable volume boxes,,,,,,,,84,84
23 05 93.20,"Balancing, Water",10,"BALANCING, WATER (Subcontractor's quote incl.material and labor)",,,,,,,,,
23 05 93.20,"Balancing, Water",50,Air cooled condenser,,,,Ea.,,,,256.0,256.0
23 05 93.20,"Balancing, Water",80,Boiler,,,,,,,,515.0,515.0
23 05 93.20,"Balancing, Water",100,Cabinet unit heater,,,,,,,,88.0,88.0
23 05 93.20,"Balancing, Water",200,Chiller,,,,,,,,620.0,620.0
23 05 93.20,"Balancing, Water",300,Convector,,,,,,,,731.0,73.0
23 05 93.20,"Balancing, Water",400,Converter,,,,,,,,365.0,365.0
23 05 93.20,"Balancing, Water",500,Cooling tower,,,,,,,,475.0,475.0
23 05 93.20,"Balancing, Water",600,"Fan coilunit, unitventilator",,,,,,,,132.0,132.0
23 05 93.20,"Balancing, Water",700,Fin tube and radiant panels,,,,,,,,146.0,146.0
23 05 93.20,"Balancing, Water",800,Main and duct re-heat coils,,,,,,,,135.0,135.0
23 05 93.20,"Balancing, Water",810,Heat exchanger,,,,,,,,135.0,135.0
23 05 93.20,"Balancing, Water",900,Main balancing cocks,,,,,,,,110.0,110.0
23 05 93.20,"Balancing, Water",1000,Pumps,,,,,,,,320.0,320.0
23 05 93.20,"Balancing, Water",1100,Unit heater,,,,,,,,102.0,102.0
23 07 13.10,Duct Thermal Insulation,10,DUCT THERMAL INSULATION,,,,,,,,,
23 07 13.10,Duct Thermal Insulation,110,Insulation req'd. is based on the surface size/area to be covered,,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3000,Ductwork,,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3020,"Blanket type, fiberglass, flexible",,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3030,Fire rated for grease and hazardous exhaust ducts,,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3060,"1-1 / 2 "" thick",Q-14,84.0,0.19,S.F.,4.25,10.8,,15.05,21.0
23 07 13.10,Duct Thermal Insulation,3090,Fire rated for plenums,,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3100,"1/2 "" x 24 "" x 25 '",Q-14,1.94,8.247,Roll,191.0,470.0,,661.0,925.0
23 22 23.10,Condensate Return System Piping,2130,"1 HP, 25 GPM",Q-1,1.2,13.333,Ea.,"7,725",840,,"8,565","9,750"
23 22 23.10,Condensate Return System Piping,2140,"1-1/2 HP, 45 GPM",,,16.0,,"9,025","1,000",,"10,025","11,400"
23 22 23.10,Condensate Return System Piping,2150,"1-1/2 HP, 60 GPM",,,16.0,,"10,100","1,000",,"11,100","12,600"
23 31 13.13,Rectangular Metal Ducts,10,RECTANGULAR METAL DUCTS,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,20,"Fabricated rectangular, includes fittings, joints, supports,",,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,21,allowance for flexible connections and field sketches.,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,30,"Does not include ""as-built dwgs."" or insulation.",,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,31,NOTE: Fabrication and installation are combined,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,40,as LABOR cost. Approx. 25% fittings assumed.,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,42,Fabrication/Inst. is to commercial quality standards,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,43,"(SMACNA or equiv) for structure, sealing, leak testing, etc.",,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,50,Add to labor for elevated installation,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,51,of fabricated ductwork,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,52,10' to 15' high,,,,,,,,,6%
23 31 13.13,Rectangular Metal Ducts,53,15' to 20' high,,,,,,,,,12%
23 31 13.13,Rectangular Metal Ducts,54,20' to 25' high,,,,,,,,,15%
23 31 13.13,Rectangular Metal Ducts,55,25' to 30' high,,,,,,,,,21%
23 31 13.13,Rectangular Metal Ducts,56,30' to 35' high,,,,,,,,,24%
23 31 13.13,Rectangular Metal Ducts,57,35' to 40' high,,,,,,,,,30%
23 31 13.13,Rectangular Metal Ducts,58,Over 40' high,,,,,,,,,33%
23 31 13.13,Rectangular Metal Ducts,72,For duct insulation see Line 23 07 13.10 3000,,,,,,,,,
23 31 13.13,Rectangular Metal Ducts,100,"Aluminum, alloy 3003-H14, under 100 lb.",Q-10,75.0,0.32,Lb.,3.18,20.0,,23.18,34.22
23 31 13.13,Rectangular Metal Ducts,110,100 to 500 lb.,,80.0,0.3,,1.8,18.9,,20.70,30.5
23 31 13.13,Rectangular Metal Ducts,120,"500 to 1,000 lb.",,95.0,0.253,,2.04,15.95,,17.99,26.0
23 31 13.13,Rectangular Metal Ducts,140,"1,000 to 2,000 lb.",,120.0,0.2,,1.98,12.6,,14.58,21.0
23 31 13.13,Rectangular Metal Ducts,150,"2,000 to 5,000 lb.",,130.0,0.185,,1.92,11.65,,13.57,19.65
23 31 13.13,Rectangular Metal Ducts,160,"Over 5,000 lb.",Q-10,145.0,1.66,Lb.,1.98,10.45,,12.43,17.9
23 31 13.13,Rectangular Metal Ducts,500,"Galvanized steel, under 200 lb.",,235.0,0.102,,0.63,6.45,,7.08,10.4
23 31 13.13,Rectangular Metal Ducts,520,200 to 500 lb.,,245.0,0.098,,0.7,6.2,,6.90,10.05
23 31 13.13,Rectangular Metal Ducts,540,"500 to 1,000 lb.",,255.0,0.094,,0.66,5.95,,6.61,9.7
23 31 13.13,Rectangular Metal Ducts,560,"1,000 to 2,000 lb.",,265.0,0.091,,0.68,5.7,,6.38,9.35
23 31 13.13,Rectangular Metal Ducts,570,"2,000 to 5,000 lb.",,275.0,0.087,,0.56,5.5,,6.06,8.9
23 31 13.13,Rectangular Metal Ducts,580,"Over 5,000 lb.",,285.0,0.084,,0.68,5.3,,5.98,8.75
23 31 13.13,Rectangular Metal Ducts,1000,"Stainless steel, type 304, under 100 lb.",,165.0,0.145,,5.2,9.15,,14.35,19.5
23 31 13.13,Rectangular Metal Ducts,1020,100 to 500 lb.,,175.0,0.137,,4.17,8.65,,12.82,17.65
23 31 13.13,Rectangular Metal Ducts,1030,"500 to 1,000 lb.",,190.0,0.126,,3.03,7.95,,10.98,15.35
23 31 13.13,Rectangular Metal Ducts,1040,"1,000 to 2,000 lb.",,200.0,0.12,,2.7,7.55,,10.25,14.35
23 31 13.13,Rectangular Metal Ducts,1050,"2,000 to 5,000 lb.",,225.0,0.107,,2.33,6.75,,9.08,12.7
23 31 13.13,Rectangular Metal Ducts,1060,"Over 5,000 lb.",,235.0,0.102,,2.93,6.45,,9.38,12.9
23 31 13.13,Rectangular Metal Ducts,1100,"For medium pressure ductwork, add",,,,,,,,,15%
23 31 13.13,Rectangular Metal Ducts,1200,"For high pressure ductwork, add",,,,,,,,,40%
23 31 13.13,Rectangular Metal Ducts,1210,"For welded ductwork, add",,,,,,,,,85%
23 31 13.13,Rectangular Metal Ducts,1220,"For 30% fittings, add",,,,,,,,,11%
23 31 13.13,Rectangular Metal Ducts,1224,"For 40% fittings, add",,,,,,,,,34%
23 31 13.13,Rectangular Metal Ducts,1228,"For 50% fittings, add",,,,,,,,,56%
23 31 13.13,Rectangular Metal Ducts,1232,"For 60% fittings, add",,,,,,,,,79%
23 31 13.13,Rectangular Metal Ducts,1236,"For 70% fittings, add",,,,,,,,,101%
23 21 20.18,Automatic Air Vent Pumps,"1-1/2"" NPT inlet, 250 psi",Q-5,12,1.333,Ea.,"1,150",,84.5,,"1,234.50","1,375"
23 21 20.42,Expansion Joints,10,EXPANSION JOINTS,,,,,,,,,
23 21 20.42,Expansion Joints,100,"Bellows type, neoprene cover, flanged spool",1 Stpi,11.0,0.727,Ea.,345.0,51.0,,396.0,455
23 21 20.42,Expansion Joints,140,"6"" face to face, 1-1/4"" diameter",,,,,,,,,
23 21 20.42,Expansion Joints,160,"1-1/2"" diameter",,10.6,0.755,,345.0,53.0,,398.0,460
23 21 20.42,Expansion Joints,180,"2"" diameter",Q-5,13.3,1.203,,350.0,76.0,,426.0,500
23 21 20.42,Expansion Joints,190,"2-1/2"" diameter",,12.4,1.29,,365.0,81.5,,446.5,520
23 21 20.42,Expansion Joints,200,"3"" diameter",,11.4,1.404,,405.0,89.0,,494.0,585
23 21 20.42,Expansion Joints,480,"10"" face to face, 2"" diameter",,13.0,1.231,,505.0,78.0,,583.0,670
23 21 20.42,Expansion Joints,500,"2-1/2"" diameter",,12.0,1.333,,530.0,84.5,,614.5,710
23 21 20.42,Expansion Joints,520,"3"" diameter",,11.0,1.455,,540.0,92.0,,632.0,730
23 21 20.42,Expansion Joints,540,"4"" diameter",,8.0,2.0,,615.0,127.0,,742.0,870
23 21 20.42,Expansion Joints,560,"5"" diameter",,7.0,2.286,,735.0,145.0,,880.0,"1,025"
23 21 20.42,Expansion Joints,580,"6"" diameter",,6.0,2.667,,760.0,169.0,,929.0,"1,075"
23 21 20.46,Expansion Tanks,10,EXPANSION TANKS,,,,,,,,,
23 21 20.46,Expansion Tanks,1507,"Underground fuel-oil storage tanks, see Section 23 13 13",,,,,,,,,
23 21 20.46,Expansion Tanks,1512,"Tank leak detection systems, see Section 28 33 33.50",,,,,,,,,
23 21 20.46,Expansion Tanks,2000,"Steel, liquid expansion, ASME, painted, 15 gal. capacity",Q-5,17.0,0.941,Ea.,935,59.5,,994.50,"1,125"
23 21 20.46,Expansion Tanks,2020,24 gallon capacity,,14.0,1.143,,765,72.5,,837.50,950
23 21 20.46,Expansion Tanks,2040,30 gallon capacity,,12.0,1.333,,"1,125",84.5,,"1,209.50","1,350"
23 21 20.46,Expansion Tanks,2060,40 gallon capacity,,10.0,1.6,,"1,300",101.0,,"1,401","1,575"
23 21 20.46,Expansion Tanks,2080,60 gallon capacity,Q-5,8.0,2.0,Ea.,"1,550",127.0,,"1,677","1,925"
23 21 20.46,Expansion Tanks,2100,80 gallon capacity,,7.0,2.286,,"1,675",145.0,,"1,820","2,075"
23 21 20.46,Expansion Tanks,2120,100 gallon capacity,,6.0,2.667,,"2,275",169.0,,"2,444","2,750"
23 21 20.46,Expansion Tanks,3000,"Steel ASME expansion, rubber diaphragm, 19 gal. cap.",,28.0,1.333,,"3,550",84.5,,"3,634.50","4,025"
23 21 20.46,Expansion Tanks,3020,31 gallon capacity,,,2.0,,"3,950",127.0,,"4,077","4,550"
23 21 20.46,Expansion Tanks,3040,61 gallon capacity,,6.0,2.667,,"5,925",169.0,,"6,094","6,775"
23 21 20.46,Expansion Tanks,3080,119 gallon capacity,,4.0,,,"5,975",253.0,,"6,228","6,950"
23 21 20.46,Expansion Tanks,3100,158 gallon capacity,,3.8,4.211,,"8,325",267.0,,"8,592","9,550"
23 21 20.46,Expansion Tanks,3140,317 gallon capacity,,2.8,5.714,,"12,500",360.0,,"12,860","14,300"
23 21 20.46,Expansion Tanks,3180,528 gallon capacity,,2.4,6.667,,"20,400",420.0,,"20,820","23,000"
23 21 20.58,Hydronic Heating Control Valves,10,HYDRONIC HEATING CONTROL VALVES,,,,,,,,,
23 21 20.58,Hydronic Heating Control Valves,50,"Hot water, nonelectric, thermostatic",,,,,,,,,
23 21 20.58,Hydronic Heating Control Valves,100,"Radiator supply, 1/2"" diameter",Stpi,22.0,0.333,Ea.,37,23.5,,60.5,75.5
23 21 20.58,Hydronic Heating Control Valves,120,"3/4"" diameter",,20.0,0.4,,41.50,28.0,,69.5,87.5
23 21 20.58,Hydronic Heating Control Valves,140,"1"" diameter",,19.0,0.421,,121,29.5,,150.5,177.0
23 21 20.58,Hydronic Heating Control Valves,160,"1-1/4"" diameter",,15.0,0.533,,104,37.5,,141.5,171.0
23 21 20.58,Hydronic Heating Control Valves,500,"For low pressure steam, add",,,,,,25%,,,
23 21 20.70,Steam Traps,10,STEAM TRAPS,,,,,,,,,
23 21 20.70,Steam Traps,30,"Cast iron body, threaded",,,,,,,,,
23 21 20.70,Steam Traps,40,Inverted bucket,,,,,,,,,
23 21 20.70,Steam Traps,50,"1/2"" pipe size",1 Stpi,12.0,0.667,Ea.,170.0,47.0,,217.0,257.0
23 21 20.70,Steam Traps,70,"3/4"" pipe size",,10.0,0.8,,296.0,56.5,,352.5,410.0
23 21 20.70,Steam Traps,100,"1"" pipe size",,9.0,0.889,,455.0,62.5,,517.5,595.0
23 21 20.70,Steam Traps,120,"1-1/4"" pipe size",,8.0,1.0,,690.0,70.5,,760.5,865.0
23 21 20.70,Steam Traps,1000,"Float & thermostatic, 15 psi",,,,,,,,,
23 21 20.70,Steam Traps,1010,"3/4"" pipe size",1 Stpi,65.0,0.5,Ea.,202.0,35.0,,237.0,275.0
23 21 20.70,Steam Traps,1020,"1"" pipe size",,15.0,0.533,,194.0,37.5,,231.5,270.0
23 21 20.70,Steam Traps,1040,"1-1/2"" pipe size",1 Stpi,9,0.889,Ea.,340,62.5,,402.50,470
23 21 20.70,Steam Traps,1060,"2"" pipe size",,6,1.333,,975,94.0,,"1,069","11,225"
23 21 20.76,"Strainers, Y Type, Bronze Body",10,"STRAINERS, Y TYPE, BRONZE BODY",,,,,,,,,
23 21 20.76,"Strainers, Y Type, Bronze Body",50,"Screwed, 125 lb., 1/4"" pipe size",1 Stpi,2222I3276.333,Ea.,48,,23.50,,71.5,87.50
23 21 20.76,"Strainers, Y Type, Bronze Body",70,"3/8"" pipe size",,24,.333,,48,23.5,,71.50,87.50
23 21 20.76,"Strainers, Y Type, Bronze Body",100,"1/2"" pipe size",,20,.400,,46.50,28.0,,74.50,93
23 21 20.76,"Strainers, Y Type, Bronze Body",140,"1"" pipe size",,17,.4711,,87.50,33.0,,120.50,146
23 21 20.76,"Strainers, Y Type, Bronze Body",160,"1-1/2"" pipe size",,14,.571,,187,40.0,,227,266
23 21 20.76,"Strainers, Y Type, Bronze Body",180,"2"" pipe size",,13,.615,,246,43.5,,289.50,335
23 21 20.76,"Strainers, Y Type, Bronze Body",182,"3"" pipe size",,12,.667,,"1,650",47.0,,"1,697","1,875"
23 21 20.76,"Strainers, Y Type, Bronze Body",200,"300 lb., 2-1/2"" pipe size",0-5,17,.941,Ea.,930,59.5,,989.50,"1,125"
23 21 20.76,"Strainers, Y Type, Bronze Body",220,"3"" pipe size",,16,1,,"1,350",63.5,,"1,413.50","1,575"
23 21 20.76,"Strainers, Y Type, Bronze Body",240,"4"" pipe size",,15,1.067,,"2,475",67.5,,"2,542.50","2,825"
23 21 20.76,"Strainers, Y Type, Bronze Body",500,"For 300 lb. rating 1/4"" thru 2"", add",,,,,,15 %,,,
23 21 20.76,"Strainers, Y Type, Bronze Body",1000,"Flanged, 150 lb, 1-1/2"" pipe size",1 Stpi,11,727,Ea.,575,51.0,,626,710
23 21 20.76,"Strainers, Y Type, Bronze Body",1020,"2"" pipe size",,,,,705,70.5,,775.50,880
23 21 20.76,"Strainers, Y Type, Bronze Body",1030,"2-1/2"" pipe size",Q-5,5,3.200,,"1,175",203.0,,"1,378","1,600"
23 21 20.76,"Strainers, Y Type, Bronze Body",1040,"3"" pipe size",,4.50,3.556,,"1,450",225.0,,"1,675","1,925"
23 21 20.76,"Strainers, Y Type, Bronze Body",1060,"4"" pipe size",,3,5.333,,"2,250",340.0,,"2,590","2,950"
23 21 20.76,"Strainers, Y Type, Bronze Body",1100,"6"" pipe size",06,3,8,,"4,325",525.0,,"4,850","5,525"
23 21 20.76,"Strainers, Y Type, Bronze Body",1106,"8"" pipe size","""1",2.60,9.231,,"4,700",605.0,,"5,305","6,050"
23 21 20.76,"Strainers, Y Type, Bronze Body",1500,"For 300 lb. rating, add",,,,,,40 %,,,
23 21 20.78,"Strainers, Y Type, Iron Body",10,"STRAINERS, Y TYPE, IRON BODY",,,,,,,,,
23 21 20.78,"Strainers, Y Type, Iron Body",50,"Screwed, 250 lb., 1/4"" pipe size",1 Stpi,22212815.0,0.4,Ea.,19.90,28.0,,47.90,64
23 21 20.78,"Strainers, Y Type, Iron Body",70,"3/8"" pipe size",,20.0,0.4,,19.90,28.0,,47.90,64
23 21 20.78,"Strainers, Y Type, Iron Body",100,"1/2"" pipe size",,20.0,0.4,,19.90,28.0,,47.90,64
23 21 20.78,"Strainers, Y Type, Iron Body",140,"1"" pipe size",,16.0,0.5,,30.50,35.0,,65.50,86
23 21 20.78,"Strainers, Y Type, Iron Body",160,"1-1/2"" pipe size",,12.0,0.667,,58.50,47.0,,105.50,135
23 21 20.78,"Strainers, Y Type, Iron Body",180,"2"" pipe size",,8.0,1.0,,87.50,70.5,,158,201
23 21 20.78,"Strainers, Y Type, Iron Body",220,"3"" pipe size",Q-5,11.0,1.455,,390,92.0,,482,565
23 21 20.78,"Strainers, Y Type, Iron Body",240,"4"" pipe size",19,,3.2,,660,203.0,,863,"1,025"
23 21 20.78,"Strainers, Y Type, Iron Body",500,"For galvanized body, add",,,,,,50 %,,,
23 21 20.78,"Strainers, Y Type, Iron Body",1000,"Flanged, 125 lb., 1-1/2"" pipe size",1 Stpi,11.0,0.727,Ea.,273,51.0,,324,375
23 21 20.78,"Strainers, Y Type, Iron Body",1020,"2"" pipe size",,10.0,8.0,,194,70.5,,264.50,320
23 21 20.78,"Strainers, Y Type, Iron Body",1040,"3"" pipe size",Q-5,4.5,3.556,,255,225.0,,480,615
23 21 20.78,"Strainers, Y Type, Iron Body",1060,"4"" pipe size",N,3.0,5.333,,420,340.0,,760,970
23 21 20.78,"Strainers, Y Type, Iron Body",1080,"5"" pipe size",0-6,3.4,7.059,,500,465.0,,965,"1,250"
23 21 20.78,"Strainers, Y Type, Iron Body",1100,"6"" pipe size","""",3.0,8.0,,845,525.0,,"1,370","1,725"
23 21 20.78,"Strainers, Y Type, Iron Body",1500,"For 250 lb. rating, add",,,,,,20 %,,,
23 21 20.78,"Strainers, Y Type, Iron Body",2000,"For galvanized body, add",,,,,,50 %,,,
23 21 20.78,"Strainers, Y Type, Iron Body",2500,"For steel body, add",,,,,,40 %,,,
23 21 20.88,Venturi Flow,10,"VENTURI FLOW, Measuring device",,,,,,,,,
23 21 20.88,Venturi Flow,50,"1/2"" diameter",1 Stpi,265.0,0.333,Ea.,298.0,23.5,,321.5,365
23 21 20.88,Venturi Flow,120,"1"" diameter",,19.0,0.421,,292.0,29.5,,321.5,365
23 21 20.88,Venturi Flow,140,"1-1/4"" diameter",,15.0,0.533,,365.0,37.5,,402.5,455
23 21 20.88,Venturi Flow,160,"1-1/2"" diameter",,13.0,0.615,,365.0,43.5,,408.5,465
23 21 20.88,Venturi Flow,1801,"2"" diameter",,11.0,0.727,,390.0,51.0,,441.0,505
23 21 20.88,Venturi Flow,220,"3"" diameter",Q-5,14.0,1.143,+8,550.0,72.5,,622.5,715
23 21 20.88,Venturi Flow,240,"4"" diameter",Q-5,11.0,1.455,Ea.,820.0,92.0,,912.0,"1,025"
23 05 02.10,"Air Conditioning, General",10,"AIR CONDITIONING, GENERAL Prices are for standard efficiencies (SEER 13)",,,,,,,,,
23 05 02.10,"Air Conditioning, General",20,for upgrade to SEER 14 add,,,,,,,,,10 %
23 05 05.10,HVAC Demolition,10,HVAC DEMOLITION,,,,,,,,,
23 05 05.10,HVAC Demolition,100,"Air conditioner, split unit, 3 ton",0-5,23.0,88.0,Ea.,,505,,505,755
23 05 05.10,HVAC Demolition,150,"Package unit, 3 ton",0-6,,,#F,,525,,525,785
23 05 05.10,HVAC Demolition,298,Boilers,,,,,,,,,
23 05 05.10,HVAC Demolition,300,"Electric, up thru 148 kW",Q-19,2.0,12.0,Ea.,,770,,770,"1,150"
23 05 05.10,HVAC Demolition,310,150 thru 518 kW,,1.0,24.0,,,"1,550",,"1,550","2,300"
23 05 05.10,HVAC Demolition,320,"550 thru 2,000 kW",Q-21,0.4,80.0,,,"5,275",,"5,275","7,850"
23 05 05.10,HVAC Demolition,330,"2,070 kW and up",,0.3,107.0,,,"7,025",,"7,025","10,500"
23 05 05.10,HVAC Demolition,340,"Gas and/or oil, up thru 150 MBH",4,2.2,14.545,,,975,,975,"1,450"
23 05 05.10,HVAC Demolition,350,"160 thru 2,000 MBH",,0.8,40.0,,,"2,675",,"2,675","4,000"
23 05 05.10,HVAC Demolition,360,"2,100 thru 4,500 MBH",,0.5,64.0,,,"4,275",,"4,275","6,400"
23 05 05.10,HVAC Demolition,370,"4,600 thru 7,000 MBH",,0.3,107.0,,,"7,150",,"7,150","10,700"
23 05 05.10,HVAC Demolition,380,"7,100 thru 12,000 MBH",,0.16,200.0,,,"13,400",,"13,400","20,000"
23 05 05.10,HVAC Demolition,390,"12,200 thru 25,000 MBH",,0.12,267.0,,,"17,900",,"17,900","26,600"
23 05 05.10,HVAC Demolition,1000,"Ductwork, 4"" high, 8"" wide",1 Clab,200.0,0.04,L.F.,,1.82,,1.82,2.72
