Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
08 05 05.20,Entrance Doors,540,"3 -6"" x 7 '-0 "" opening",,2.0,8.0,,"1,025",495,,"1,520","1,875"
08 05 05.20,Entrance Doors,560,"5 '0 "" x 7 '-0 "" opening",,2.0,8.0,,"1,525",495,,"2,020","2,450"
08 05 05.20,Entrance Doors,580,"6 '0 "" x 7 '-0 "" opening",,1.3,12.308,Pr.,"1,675",760,,"2,435","3,025"
08 05 05.20,Entrance Doors,600,"7 -0 "" x 7 '-0 "" opening",,,16.0,#,"2,375",990,,"3,365","4,125"
08 05 05.20,Entrance Doors,200,"For non-standard size, add",,,,Leaf,,80 %,,,
08 05 05.20,Entrance Doors,2501,"For installation of non-standard size, add",,,,,,,2206%,,
08 05 05.20,Entrance Doors,300,"Light bronze finish, add",,,,Leaf,,36 %,,,
08 05 05.20,Entrance Doors,400,"Dark bronze finish, add",,,,,,25 %,,,
08 05 05.20,Entrance Doors,500,"For black finish, add",,,,,,40 %,,,
08 05 05.20,Entrance Doors,600,"Concealed panic device, add",,,,,"1,125",,,"1,125","1,225"
08 05 05.20,Entrance Doors,700,"Electricstriker release, add",,,,Opng,335,,,335,370
08 05 05.20,Entrance Doors,800,"Floor check, add",,,,Leaf,720,,,720,790
08 05 05.20,Entrance Doors,900,"Concealed closer, add",,,,,575,,,575,635
08 05 05.20,Aluminum Screen and Storm Doors and Frames,420,"Clear anodic coating, 2 '-8 "" wide",2 Carp,14.0,1.143,Es,243,64.5,,307.5,365.0
08 05 05.20,Aluminum Screen and Storm Doors and Frames,440,"3 '-0"" wide",,14.0,1.143,,197,64.5,,261.5,310.0
08 05 05.20,Aluminum Screen and Storm Doors and Frames,500,"For 7 '-0 "" door height, add",,,,,,8%,,,
08 05 05.20,Aluminum Screen and Storm Doors and Frames,20,"Mill finish, 2 '-8 "" wide",2 Carp,14.0,1.143,Ea,254,64.5,,318.5,375.0
08 05 05.20,Aluminum Screen and Storm Doors and Frames,40,"3 '0 "" wide",,14.0,11.143,,274,64.5,,338.5,395.0
08 11 63.23,Aluminum Screen and Storm Doors and Frames,1100,"For 7 '-0"" door, add",,,,Ea.,,,,,8%
08 11 63.23,Aluminum Screen and Storm Doors and Frames,1520,"White painted, 2 '-8"" wide",2 Carp,14.0,1.143,,,266.0,64.5,,330.5
08 11 63.23,Aluminum Screen and Storm Doors and Frames,1540,"3 '-0 "" wide",,14.0,1.143,,300.0,64.5,,364.5,4
08 11 63.23,Aluminum Screen and Storm Doors and Frames,1600,"For 7 '-0"" door, add",,,,,,,,,8%
08 11 63.23,Aluminum Screen and Storm Doors and Frames,2000,"Wood door & screen, see Section 08 14 33.20",,,,,,,,,
08 12 13.13,Standard Hollow Metal Frames,10,STANDARD HOLLOW METAL FRAMES,,,,,,,,,
08 12 13.13,Standard Hollow Metal Frames,20,"16 ga., up to 5-3/4"" jamb depth",,,,,,,,,
08 12 13.13,Standard Hollow Metal Frames,25,"3 '-0 "" x 6 '-8"" single",5G555JUG2GGCarpGGGGGG16GGGGGGGG1G,,,Eo.,,216.0,56.50,,272.5
08 12 13.13,Standard Hollow Metal Frames,28,"3 -6"" wide, single",,16.0,1.0,,,213.0,56.50,,269.5
08 12 13.13,Standard Hollow Metal Frames,30,"4 '0 "" wide, single",,16.0,1.0,,,226.0,56.50,,282.5
08 12 13.13,Standard Hollow Metal Frames,40,"6'-0"" wide, double",,14.0,1.143,,,236.0,64.50,,300.5
08 12 13.13,Standard Hollow Metal Frames,45,"8'-0 "" wide, double",,14.0,1.143,,,275.0,64.50,,339.5
08 12 13.13,Standard Hollow Metal Frames,100,"3 '-0 "" x 7 '-0"" single",,16.0,1.0,,,175.0,56.50,,231.5
08 12 13.13,Standard Hollow Metal Frames,110,"3 '6 "" wide, single",,16.0,1.0,,,184.0,56.50,,240.5
08 12 13.13,Standard Hollow Metal Frames,112,"4  -0 "" wide, single",,16.0,1.0,,,184.0,56.50,,240.5
08 12 13.13,Standard Hollow Metal Frames,140,"6'-0 "" wide, double",,14.0,1.143,,,261.0,64.50,,325.5
08 12 13.13,Standard Hollow Metal Frames,145,"8'-0 "" wide, double",,14.0,1.143,,,260.0,64.50,,324.5
08 12 13.13,Standard Hollow Metal Frames,1000,"16 ga., up to 4-7/8 "" deep, 3 '0 "" x 7 ' 0 "" single",,16.0,1.0,,,195.0,56.50,,251.5
08 12 13.13,Standard Hollow Metal Frames,1140,"6 -0 "" wide, double",2 Corp,14.0,1.143,Ea.,,240.0,64.50,,304.5
08 12 13.13,Standard Hollow Metal Frames,1200,"16 ga., 8-3 / 4"" deep, 3 '-0"" x  7 '-0"" single",,16.0,,,,325.0,56.50,,381.5
08 12 13.13,Standard Hollow Metal Frames,1240,"6 '0 "" wide, double",,14.0,1.143,,,310.0,64.50,,374.5
08 12 13.13,Standard Hollow Metal Frames,2800,"14 ga., up to 3-7 /8 "" deep, 3 '0 "" x 7 ' 0 "" single",,16.0,1.0,,,219.0,56.50,,275.5
08 12 13.13,Standard Hollow Metal Frames,2840,"6' 0 "" wide, double",,14.0,1.143,,,305.0,64.50,,369.5
08 12 13.13,Standard Hollow Metal Frames,3000,"14 ga., up to 5-3 / 4"" deep, 3 '0 "" x 6 ' 8 "" single",,16.0,1.0,,,175.0,56.50,,231.5
08 12 13.13,Standard Hollow Metal Frames,3002,"3 '-6"" wide, single",,166.0,1.0,,,226.0,56.50,,282.5
08 12 13.13,Standard Hollow Metal Frames,3005,"4  '0 "" wide, single",,16.0,1.0,,,226.0,K56.50OKKOKOKOK,,282.5
08 12 13.13,Standard Hollow Metal Frames,3600,"up to 5-3 /4 "" jamb depth, 4 '-0 "" x 7 '0 "" single",,15.0,1.067,,,251.0,60,,311.0
08 12 13.13,Standard Hollow Metal Frames,3620,"6 -0 "" wide, double",,12.0,1.333,,,235.0,75,,310.0
08 12 13.13,Standard Hollow Metal Frames,3640,"8 -0 "" wide, double",,12.0,1.333,,,385.0,75,,460.0
08 12 13.13,Standard Hollow Metal Frames,3700,"8 '-0 "" high, 4 ' 0"" wide, single",,15.0,1.067,,,287.0,60,,347.0
08 12 13.13,Standard Hollow Metal Frames,3740,"8 '0 "" wide, double",,12.0,1.333,,,390.0,75,,465.0
08 12 13.13,Standard Hollow Metal Frames,4000,"6-3 /4 "" deep, 4' 0 "" x 7  '0 "" single",,15.0,1.067,,,300.0,60,,360.0
08 12 13.13,Standard Hollow Metal Frames,4020,"6 '0 "" wide, double",,12.0,1.333,,,315.0,75,,390.0
08 12 13.13,Standard Hollow Metal Frames,4040,"8 -0 "" wide, double",,12.0,1.333,,,315.0,75,,390.0
08 12 13.13,Standard Hollow Metal Frames,4100,"8 '-0"" high, 4 ' 0 "" wide, single",,15.0,1.067,,,345.0,60,,405.0
08 12 13.13,Standard Hollow Metal Frames,4140,"8 '0 "" wide, double",,12.0,1.333,,,505.0,75,,580.0
08 12 13.13,Standard Hollow Metal Frames,4400,"8-3 /4 "" deep, 4 '-0"" x  7' 0 "", single",,15.0,1.067,,,380.0,60,,440.0
08 12 13.13,Standard Hollow Metal Frames,4440,"8 -0 "" wide, double",,12.0,1.333,,,495.0,75,,570.0
08 12 13.13,Standard Hollow Metal Frames,4500,"4 '-0"" x 8 '-0"", single",,15.0,1.067,,,425.0,60,,485.0
08 12 13.13,Standard Hollow Metal Frames,4540,"8 '0 "" wide, double",,12.0,1.333,,,535.0,75,,610.0
08 12 13.13,Standard Hollow Metal Frames,4900,"For welded frames, add",,,,,,124.0,,,124.0
08 12 13.13,Standard Hollow Metal Frames,5400,"14 ga., ""B"" label, up to 5-3 / 4"" deep, 4 '-0"" x  7 '0 "" single",2 Carp,15.0,1.067,,,310.0,60AK,,370.0
08 12 13.13,Standard Hollow Metal Frames,5440,"8 -0 "" wide, double",,12.0,1.333,,,425.0,75,,500.0
08 12 13.13,Standard Hollow Metal Frames,5800,"6-3 /4 "" deep, 7 '-0"" high, 4 '-0"" wide, single",,15.0,1.067,,,187.0,60,,247.0
08 12 13.13,Standard Hollow Metal Frames,5840,"8 -0 "" wide, double",,12.0,1.333,,,390.0,75,,465.0
08 12 13.13,Standard Hollow Metal Frames,6200,"8-3 /4 "" deep, 4 '-0"" x 7 '-0 "" single",,15.0,1.067,,,435.0,60,,495.0
08 12 13.13,Standard Hollow Metal Frames,6240,"8 '-0 "" wide, double",,12.0,1.333,,,445.0,75,,520.0
08 12 13.13,0088 12 Me12l Frames,8,12 13 - Hollow Metal Frames,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,,,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,3,12 13.13 Standard Hollow Metal Frames,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,,"For ""A"" label use same price as ""B"" label",,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,,"For baked enamel finish, odd",,,,,,30%,15%,,
08 12 13.13,0088 12 Me12l Frames,,"For galvanizing, add",,,,,,20%,,,
08 12 13.13,0088 12 Me12l Frames,,"For hospital stop, add",Eq.,,,,284,,,284,315
08 12 13.13,0088 12 Me12l Frames,20,"For hospital stop, stainless steel, add","""",,,,156,,,156,172
08 12 13.13,0088 12 Me12l Frames,,"Transom liteframes, fixed, add",2 Carp,155.0,0.103,S.F.,60,5.80,,65.80,74.50
08 12 13.13,0088 12 Me12l Frames,100,"Movable, add",,130.0,0.123,,80.50,6.95,,87.45,99
08 12 13.13,0088 12 Me12l Frames,3,12 13.25 Channel Metal Frames,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,110,CHANNEL METAL FRAMES,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,120,Steel channels with anchors and bar stops,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,00,"6"" channel @ 8.2 #/L.F., 3' x 7' door, weighs 150 #",55G5555 E-4,13.0,2.462,Ea.,295,153,11.35,459.35,575
08 12 13.13,0088 12 Me12l Frames,00,"8"" channel @ 11.5 #/L.F., 6' x 8' door, weighs 275 #",G,9.0,3.556,,540,222,16.4,778.40,955
08 12 13.13,0088 12 Me12l Frames,00,"8' x 12' door, weighs 400 #",G,6.5,4.923,,785,305,22.5,"1,112.50","1,375"
08 12 13.13,0088 12 Me12l Frames,00,"10"" channel @ 15.3 #/LF., 10' x 10' door, weighs 500 #",G,6.0,5.333,,980,335,24.5,"1,339.50","1,600"
08 12 13.13,0088 12 Me12l Frames,00,"12' x 12' door, weighs 600 #",G,5.5,5.818,,"1,175",365,27.0,"1,567","1,900"
08 12 13.13,0088 12 Me12l Frames,,"12"" channel @ 20.7 #/L.F., 12' x 12' door, weighs 825 #",G,4.5,7.111,,"1,625",445,33.0,"2,103","2,500"
08 12 13.13,0088 12 Me12l Frames,,"12' x 16' door, weighs 1000 #",G,,8.0,,"1,975",500,37.0,"2,512","2,950"
08 12 13.13,0088 12 Me12l Frames,00,"For frames without bar stops, light sections, deduct",,,,,,15%,,,
08 12 13.13,0088 12 Me12l Frames,00,"Heavy sections, deduct",,,,,,10%,,,
08 12 13.13,0088 12 Me12l Frames,08,13 Metal Doors,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,8,13 13 - Hollow Metal Doors,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,3,13 13.13 Standard Hollow Metal Doors,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,110,STANDARD HOLLOW METAL DOORS,R081313-20,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,115,"Flush, full panel, hollow core",,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,17,When noted doors are prepared but do not include glass or louvers,,,,,,,,,
08 12 13.13,0088 12 Me12l Frames,120,"1-3/8"" thick, 20 ga., 2'-0"" x 6'-8""",GGGG 2 Carp,2011.0,0.8,Ea.,525,4522,,570,640
08 12 13.13,0088 12 Me12l Frames,140,"2'-8"" x 6'8""",,18.0,0.889,,485,50,,535,610
08 12 13.13,0088 12 Me12l Frames,960,"3'0"" x 6'8""",,17.0,0.941,,535,53,,588,670
08 12 13.13,0088 12 Me12l Frames,00,"3'0"" x 7'0""",,17.0,0.941,,540,53,,593,675
08 12 13.13,0088 12 Me12l Frames,20,"For vision lit, add",,,,,310,,,310,340
08 12 13.13,0088 12 Me12l Frames,40,"For narrow lite, add",,,,,42,,,42,46
08 12 13.13,0088 12 Me12l Frames,20,"Half glass, 20 ga., 2'-0"" x 6'-8""",5G55555 2 Carp,20.0,0.8,,860,,,905,"1,000"
08 12 13.13,0088 12 Me12l Frames,40,"2'-8"" x 6'8""",,18.0,0.889,,900,S,,950,"1,075"
08 12 13.13,0088 12 Me12l Frames,60,"3'-0"" x 6'8""",,17.0,0.941,,860,53,,913,"1,025"
08 12 13.13,0088 12 Me12l Frames,00,"3'-0"" x 7'0""",,17.0,0.941,,870,53,,923,"1,025"
08 12 13.13,0088 12 Me12l Frames,10,"1-3/8"" thick, 18 ga., 2'0"" x 6'-8""",,20.0,0.8,,705,45,,750,840
08 12 13.13,0088 12 Me12l Frames,20,"3'-0"" x 6'-8""",,17.0,0.941,,420,53,,473,545
08 12 13.13,0088 12 Me12l Frames,25,"3'0"" x 7'0""",,17.0,0.941,,550,53,,603,685
08 12 13.13,0088 12 Me12l Frames,$50,"For vision lit, add",,,,,310,,,310,340
08 12 13.13,0088 12 Me12l Frames,52,"For narrow life, add",,,,,42,,,42,46
08 12 13.13,0088 12 Me12l Frames,60,"Half glass, 18 go., 2'0"" x 6'-8""",5555555552 Corp,20.0,0.8,,955,4453233243,,"1,000","1,125"
08 12 13.13,0088 12 Me12l Frames,65,"2'-8"" x 6'8""",,18.0,0.889,,990,50,,"1,040","1,150"
08 12 13.13,0088 12 Me12l Frames,.70,"3'-0"" x 6'-8""",,17.0,0.941,,965,53,,"1,018","1,125"
08 12 13.13,0088 12 Me12l Frames,.75,"3'-0"" x 7'0""",,17.0,0.941,,805,53,,858,965
08 12 13.13,0088 12 Me12l Frames,100,"Hollow core, 1-3/4"" thick, fullpanel, 20 ga, 2'-8"" x 6'8""",,18.0,0.889,,550,50,,600,680
08 12 13.13,0088 12 Me12l Frames,$20,"3'-0"" x 6'-8""",2 Carp,17.0,0.941,8o.,550,53,,603,685
08 12 13.13,0088 12 Me12l Frames,40,"3'0"" x 7-0""",,17.0,0.941,,560,53,,613,695
08 12 13.13,0088 12 Me12l Frames,80,"4'0"" x 7-0""",,15.0,1.067,,760,60,,820,925
08 12 13.13,0088 12 Me12l Frames,00,"4'0"" x 8'0""",,13.0,1.231,,915,69.50,,984.50,"1,100"
08 12 13.13,0088 12 Me12l Frames,100,"18 ga, 2'-8"" x 6'-8""",,17.0,0.941,,650,53,,703,795
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1020,"3'-0"" x 6'-8""",5G55 2 Carp,16.0,1.0,Ea.,665,56.50,,721.50,{
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1120,"3'-0"" x 7'-0""",G,17.0,1.941,,665,53,,718,{
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1180,"4'-0"" x 7'-0""",G,14.0,1.143,,780,64.50,,844.50,(
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1200,"4'-0"" x 8'-0""",G,17.0,1.941,,"1,150",53,,"1,203","1,8"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1212,"For vision lite, add",,,,,,310,,,310
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1214,"For narrow lit, add",,,,,,42,,,42
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1230,"Half glass, 20 ga., 2'8"" x 6'8""",55G 2 Carp,20.0,0.8,,,775,45,,820
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1240,"3'-0"" x 6'8""",G,18.0,0.889,,735,50,,785,E
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1260,"3'-0"" x 7'0""",G,18.0,1.889,,870,50,,920,"1,0"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1280,"Embossed panel, 1-3/4"" thick, poly core, 20 ga, 3'-0"" x 7'0""",,18.0,1.889,,9801,50,,"1,030","1,1"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1290,"Half glass, 1-3/4"" thick, poly core, 20 ga, 3'-0"" x 7'0""",555555 888854,0.889,,,890,50,,940,"1,C"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1320,"18 ga., 2'-8"" x 6'-8""",G,18.0,0.889,,830,50,,880,9
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1340,"3'-0"" x 6'-8""",G,17.0,0.941,,820,53,,873,9
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1360,"3'-0"" x 7'0""",G,17.0,0.941,,835,53,,888,1C
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1380,"4'-0"" x 7'-0""",G,15.0,1.067,,"1,050",60,,"1,170","1,2"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1400,"4'-0"" x 8'0""",G,14.0,1.143,,"1,125",64.50,,"1,189.50","1,3"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1500,"Flush fullpanel, 16 ga., steel hollow core",,,,,,,,,
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1520,"2'-0"" x 6'-8""",G5G55GGGG2GGCarpGGG,20.0,0.8,Ea.,865,45,,910,"1,0"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1530,"2'-8"" x 6'-8""",,20.0,0.8,,865,45,,910,"1,0"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1540,"3'-0"" x 6'-8""",,20.0,1.8,,865,45,,910,"1,0"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1560,"2'-8"" x 7'0""",,18.0,0.889,,910,50,,960,"1,0"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1570,"3'-0"" x 7'0""",,18.0,0.889,,910,50,,960,"1 ,C"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1580,"3'-6"" x 7'-0""",,18.0,0.889,,"1,050",50,,"1,100","1,2"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1590,"4'-0"" x 7'-0""",,18.0,0.889,,"1,175",50,,"1,225","1,3"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1600,"2'-8"" x 8'0""",,18.0,1.889,,"1,100",50,,"1,150","1,2"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1620,"3'-0"" x 8'-0""",,18.0,1.889,,"1,200",50,,"1,250","1,4"
08 12 13.13,08 13 13 Standard Hollow Metal Doors,1630,"3'-6"" x 8'-0""",,18.0,889.0,,"1,275",50,,"1,325","1,5"
